怪物编号	怪物名称	等级	兵种	兵种等级	技能	技能等级	战斗力	攻击	血量	物理防御	法术防御	闪避	暴击	命中	破招	格挡	刚毅	素材	是否实体化	实体化素材
311109	敌军骑兵	109	3	5	3	25	210482	37742	55094	29874	26844	16	22	4	23	21	8	hero/qi_big.png	0	
312109	敌军骑兵	109	3	5	1	25	211701	37885	55303	29987	26946	16	22	4	23	21	8	hero/qi_big.png	0	
313109	敌军骑兵	109	3	5	3	25	212926	38029	55512	30101	27048	16	22	4	23	21	8	hero/qi_big.png	0	
314109	敌军骑兵	109	3	5	5	25	214149	38172	55721	30214	27149	16	22	4	23	21	8	hero/qi_big.png	0	
310110	敌军骑兵	110	3	5	1	25	227779	37849	55654	33366	30316	16	22	4	23	21	8	hero/qi_big.png	0	
311110	敌军骑兵	110	3	5	3	25	229136	37993	55866	33494	30432	16	22	4	23	21	8	hero/qi_big.png	0	
312110	敌军骑兵	110	3	5	1	25	230491	38137	56078	33621	30547	16	22	4	23	21	8	hero/qi_big.png	0	
313110	敌军骑兵	110	3	5	3	25	231854	38281	56290	33748	30663	16	22	4	23	21	8	hero/qi_big.png	0	
314110	敌军骑兵	110	3	5	5	25	233219	38426	56502	33875	30778	16	22	4	23	21	8	hero/qi_big.png	0	
310111	敌军骑兵	111	3	5	1	26	230260	38173	55836	33708	30405	16	22	4	24	21	8	hero/qi_big.png	0	
311111	敌军骑兵	111	3	5	3	26	231629	38319	56049	33836	30521	16	22	4	24	21	8	hero/qi_big.png	0	
312111	敌军骑兵	111	3	5	1	26	234045	38464	56262	33964	30637	16	23	4	24	21	9	hero/qi_big.png	0	
313111	敌军骑兵	111	3	5	3	26	237660	38610	56475	34093	30753	17	23	4	24	21	9	hero/qi_big.png	0	
314111	敌军骑兵	111	3	5	5	26	239058	38755	56687	34221	30869	17	23	4	24	21	9	hero/qi_big.png	0	
310112	敌军骑兵	112	3	5	1	26	234631	38425	56126	33940	30605	16	24	4	24	22	9	hero/qi_big.png	0	
311112	敌军骑兵	112	3	5	3	26	236026	38572	56340	34069	30721	16	24	4	24	22	9	hero/qi_big.png	0	
312112	敌军骑兵	112	3	5	1	26	239677	38718	56554	34198	30838	17	24	4	24	22	9	hero/qi_big.png	0	
313112	敌军骑兵	112	3	5	3	26	241100	38864	56768	34328	30955	17	24	4	24	22	9	hero/qi_big.png	0	
314112	敌军骑兵	112	3	5	5	26	243602	39011	56981	34457	31071	17	24	4	24	23	9	hero/qi_big.png	0	
310113	敌军骑兵	113	3	5	1	27	240756	38608	56901	34102	30736	17	24	4	24	22	9	hero/qi_big.png	0	
311113	敌军骑兵	113	3	5	3	27	243668	38755	57118	34232	30853	17	24	5	24	23	9	hero/qi_big.png	0	
312113	敌军骑兵	113	3	5	1	27	245118	38902	57335	34362	30970	17	24	5	24	23	9	hero/qi_big.png	0	
313113	敌军骑兵	113	3	5	3	27	246569	39049	57551	34492	31087	17	24	5	24	23	9	hero/qi_big.png	0	
314113	敌军骑兵	113	3	5	5	27	248031	39196	57768	34622	31205	17	24	5	24	23	9	hero/qi_big.png	0	
310114	敌军骑兵	114	3	5	1	27	268286	39095	63968	34590	30940	17	24	5	24	23	9	hero/qi_big.png	0	
311114	敌军骑兵	114	3	5	3	27	269904	39244	64211	34721	31058	17	24	5	24	23	9	hero/qi_big.png	0	
312114	敌军骑兵	114	3	5	1	27	271754	39393	64455	34853	31176	17	24	5	25	23	9	hero/qi_big.png	0	
313114	敌军骑兵	114	3	5	3	27	273386	39542	64699	34985	31293	17	24	5	25	23	9	hero/qi_big.png	0	
314114	敌军骑兵	114	3	5	5	27	275022	39691	64942	35117	31411	17	24	5	25	23	9	hero/qi_big.png	0	
310115	敌军骑兵	115	3	5	1	27	272979	39283	64274	34759	31076	17	25	5	25	24	10	hero/qi_big.png	0	
311115	敌军骑兵	115	3	5	3	27	274634	39433	64519	34891	31195	17	25	5	25	24	10	hero/qi_big.png	0	
312115	敌军骑兵	115	3	5	1	27	276292	39582	64764	35024	31313	17	25	5	25	24	10	hero/qi_big.png	0	
313115	敌军骑兵	115	3	5	3	27	277957	39732	65009	35156	31432	17	25	5	25	24	10	hero/qi_big.png	0	
314115	敌军骑兵	115	3	5	5	27	279623	39882	65254	35288	31550	17	25	5	25	24	10	hero/qi_big.png	0	
310116	敌军骑兵	116	3	5	1	28	277648	39545	65064	34999	31285	17	25	5	25	24	10	hero/qi_big.png	0	
311116	敌军骑兵	116	3	5	3	28	279329	39695	65312	35132	31404	17	25	5	25	24	10	hero/qi_big.png	0	
312116	敌军骑兵	116	3	5	1	28	281023	39846	65560	35266	31524	17	25	5	25	24	10	hero/qi_big.png	0	
313116	敌军骑兵	116	3	5	3	28	282712	39997	65807	35399	31643	17	25	5	25	24	10	hero/qi_big.png	0	
314116	敌军骑兵	116	3	5	5	28	284409	40147	66055	35532	31762	17	25	5	25	24	10	hero/qi_big.png	0	
310117	敌军骑兵	117	3	5	1	28	280577	39966	65373	35421	31423	17	25	5	25	24	10	hero/qi_big.png	0	
311117	敌军骑兵	117	3	5	3	28	282281	40118	65622	35556	31543	17	25	5	25	24	10	hero/qi_big.png	0	
312117	敌军骑兵	117	3	5	1	28	283986	40270	65871	35691	31662	17	25	5	25	24	10	hero/qi_big.png	0	
313117	敌军骑兵	117	3	5	3	28	285880	40422	66120	35826	31782	17	26	5	25	24	10	hero/qi_big.png	0	
314117	敌军骑兵	117	3	5	5	28	287601	40575	66369	35961	31902	17	26	5	25	24	10	hero/qi_big.png	0	
310118	敌军骑兵	118	3	5	1	28	284646	40231	65683	35667	31637	17	26	5	25	25	10	hero/qi_big.png	0	
311118	敌军骑兵	118	3	5	3	28	286381	40385	65934	35803	31758	17	26	5	25	25	10	hero/qi_big.png	0	
312118	敌军骑兵	118	3	5	1	28	289691	40538	66184	35939	31878	17	26	5	26	26	10	hero/qi_big.png	0	
313118	敌军骑兵	118	3	5	3	28	291625	40691	66434	36075	31999	17	27	5	26	26	10	hero/qi_big.png	0	
314118	敌军骑兵	118	3	5	5	28	293377	40844	66684	36210	32119	17	27	5	26	26	10	hero/qi_big.png	0	
310119	敌军骑兵	119	3	5	1	29	291056	40423	66248	35838	31777	17	27	5	26	26	11	hero/qi_big.png	0	
311119	敌军骑兵	119	3	5	3	29	292831	40577	66501	35975	31898	17	27	5	26	26	11	hero/qi_big.png	0	
312119	敌军骑兵	119	3	5	1	29	294604	40731	66753	36111	32019	17	27	5	26	26	11	hero/qi_big.png	0	
313119	敌军骑兵	119	3	5	3	29	296386	40885	67005	36248	32140	17	27	5	26	26	11	hero/qi_big.png	0	
314119	敌军骑兵	119	3	5	5	29	298174	41039	67258	36384	32261	17	27	5	26	26	11	hero/qi_big.png	0	
310120	敌军骑兵	120	3	5	1	29	294365	40690	66561	36338	31992	17	27	5	26	26	11	hero/qi_big.png	0	
311120	敌军骑兵	120	3	5	3	29	296160	40845	66815	36476	32114	17	27	5	26	26	11	hero/qi_big.png	0	
312120	敌军骑兵	120	3	5	1	29	297960	41000	67068	36615	32236	17	27	5	26	26	11	hero/qi_big.png	0	
313120	敌军骑兵	120	3	5	3	29	300216	41155	67322	36753	32358	17	27	6	26	26	11	hero/qi_big.png	0	
314120	敌军骑兵	120	3	5	5	29	302025	41310	67575	36892	32479	17	27	6	26	26	11	hero/qi_big.png	0	
410001	敌军谋士	1	4	1	1	1	558	470	400	215	293	0	0	0	0	0	0	hero/zhugedan_big.png	0	
411001	敌军谋士	1	4	1	3	1	560	472	402	216	295	0	0	0	0	0	0	hero/zhugedan_big.png	0	
412001	敌军谋士	1	4	1	1	1	563	475	404	217	296	0	0	0	0	0	0	hero/zhugedan_big.png	0	
413001	敌军谋士	1	4	1	3	1	565	477	406	218	298	0	0	0	0	0	0	hero/zhugedan_big.png	0	
414001	敌军谋士	1	4	1	5	1	567	479	408	219	299	0	0	0	0	0	0	hero/zhugedan_big.png	0	
410002	敌军谋士	2	4	1	1	1	558	470	400	215	293	0	0	0	0	0	0	hero/zhugedan_big.png	0	
411002	敌军谋士	2	4	1	3	1	560	472	402	216	295	0	0	0	0	0	0	hero/zhugedan_big.png	0	
412002	敌军谋士	2	4	1	1	1	563	475	404	217	296	0	0	0	0	0	0	hero/zhugedan_big.png	0	
413002	敌军谋士	2	4	1	3	1	565	477	406	218	298	0	0	0	0	0	0	hero/zhugedan_big.png	0	
414002	敌军谋士	2	4	1	5	1	567	479	408	219	299	0	0	0	0	0	0	hero/zhugedan_big.png	0	
410003	敌军谋士	3	4	1	1	1	624	484	504	224	304	0	0	0	0	0	0	hero/zhugedan_big.png	0	
411003	敌军谋士	3	4	1	3	1	626	486	506	225	305	0	0	0	0	0	0	hero/zhugedan_big.png	0	
412003	敌军谋士	3	4	1	1	1	629	488	509	226	307	0	0	0	0	0	0	hero/zhugedan_big.png	0	
413003	敌军谋士	3	4	1	3	1	632	491	511	227	308	0	0	0	0	0	0	hero/zhugedan_big.png	0	
414003	敌军谋士	3	4	1	5	1	634	493	514	228	310	0	0	0	0	0	0	hero/zhugedan_big.png	0	
410004	敌军谋士	4	4	1	1	1	985	497	608	232	313	0	0	0	0	0	0	hero/zhugedan_big.png	0	
411004	敌军谋士	4	4	1	3	1	988	500	611	233	315	0	0	0	0	0	0	hero/zhugedan_big.png	0	
412004	敌军谋士	4	4	1	1	1	991	502	614	234	316	0	0	0	0	0	0	hero/zhugedan_big.png	0	
413004	敌军谋士	4	4	1	3	1	994	505	617	235	318	0	0	0	0	0	0	hero/zhugedan_big.png	0	
414004	敌军谋士	4	4	1	5	1	997	507	620	236	319	0	0	0	0	0	0	hero/zhugedan_big.png	0	
410005	敌军谋士	5	4	1	1	1	1315	620	782	317	411	0	0	0	0	0	0	hero/zhugedan_big.png	0	
411005	敌军谋士	5	4	1	3	1	1319	623	786	318	412	0	0	0	0	0	0	hero/zhugedan_big.png	0	
412005	敌军谋士	5	4	1	1	1	1322	626	789	320	414	0	0	0	0	0	0	hero/zhugedan_big.png	0	
413005	敌军谋士	5	4	1	3	1	1326	629	793	321	416	0	0	0	0	0	0	hero/zhugedan_big.png	0	
414005	敌军谋士	5	4	1	5	1	1330	632	797	323	418	0	0	0	0	0	0	hero/zhugedan_big.png	0	
410006	敌军谋士	6	4	1	1	1	1246	510	758	265	340	0	0	0	0	0	0	hero/zhugedan_big.png	0	
411006	敌军谋士	6	4	1	3	1	1249	512	762	266	342	0	0	0	0	0	0	hero/zhugedan_big.png	0	
412006	敌军谋士	6	4	1	1	1	1252	515	765	268	344	0	0	0	0	0	0	hero/zhugedan_big.png	0	
413006	敌军谋士	6	4	1	3	1	1256	518	769	269	345	0	0	0	0	0	0	hero/zhugedan_big.png	0	
414006	敌军谋士	6	4	1	5	1	1259	520	773	270	347	0	0	0	0	0	0	hero/zhugedan_big.png	0	
410007	敌军谋士	7	4	1	1	1	1275	526	788	275	352	0	0	0	0	0	0	hero/zhugedan_big.png	0	
411007	敌军谋士	7	4	1	3	1	1279	529	792	276	354	0	0	0	0	0	0	hero/zhugedan_big.png	0	
412007	敌军谋士	7	4	1	1	1	1282	531	796	277	356	0	0	0	0	0	0	hero/zhugedan_big.png	0	
413007	敌军谋士	7	4	1	3	1	1286	534	800	279	358	0	0	0	0	0	0	hero/zhugedan_big.png	0	
414007	敌军谋士	7	4	1	5	1	1289	536	804	280	359	0	0	0	0	0	0	hero/zhugedan_big.png	0	
410008	敌军谋士	8	4	1	1	1	1306	543	819	284	364	0	0	0	0	0	0	hero/zhugedan_big.png	0	
411008	敌军谋士	8	4	1	3	1	1309	545	823	285	365	0	0	0	0	0	0	hero/zhugedan_big.png	0	
412008	敌军谋士	8	4	1	1	1	1313	548	827	286	367	0	0	0	0	0	0	hero/zhugedan_big.png	0	
413008	敌军谋士	8	4	1	3	1	1317	551	831	288	369	0	0	0	0	0	0	hero/zhugedan_big.png	0	
414008	敌军谋士	8	4	1	5	1	1321	554	835	289	371	0	0	0	0	0	0	hero/zhugedan_big.png	0	
410009	敌军谋士	9	4	1	1	1	1336	560	849	293	376	0	0	0	0	0	0	hero/zhugedan_big.png	0	
411009	敌军谋士	9	4	1	3	1	1340	562	853	295	377	0	0	0	0	0	0	hero/zhugedan_big.png	0	
412009	敌军谋士	9	4	1	1	1	1344	565	858	296	379	0	0	0	0	0	0	hero/zhugedan_big.png	0	
413009	敌军谋士	9	4	1	3	1	1348	568	862	298	381	0	0	0	0	0	0	hero/zhugedan_big.png	0	
414009	敌军谋士	9	4	1	5	1	1351	571	866	299	383	0	0	0	0	0	0	hero/zhugedan_big.png	0	
410010	敌军谋士	10	4	1	1	1	1532	605	880	303	387	0	0	0	0	0	0	hero/zhugedan_big.png	0	
411010	敌军谋士	10	4	1	3	1	1536	608	884	304	389	0	0	0	0	0	0	hero/zhugedan_big.png	0	
412010	敌军谋士	10	4	1	1	1	1540	611	888	306	391	0	0	0	0	0	0	hero/zhugedan_big.png	0	
413010	敌军谋士	10	4	1	3	1	1544	614	893	307	393	0	0	0	0	0	0	hero/zhugedan_big.png	0	
414010	敌军谋士	10	4	1	5	1	1548	617	897	309	394	0	0	0	0	0	0	hero/zhugedan_big.png	0	
410011	敌军谋士	11	4	2	1	1	1599	646	941	325	414	0	2	0	2	0	0	hero/zhugedan_big.png	0	
411011	敌军谋士	11	4	2	3	1	1604	649	946	327	416	0	2	0	2	0	0	hero/zhugedan_big.png	0	
412011	敌军谋士	11	4	2	1	1	1607	652	950	328	418	0	2	0	2	0	0	hero/zhugedan_big.png	0	
413011	敌军谋士	11	4	2	3	1	1612	655	955	330	420	0	2	0	2	0	0	hero/zhugedan_big.png	0	
414011	敌军谋士	11	4	2	5	1	1616	659	959	331	422	0	2	0	2	0	0	hero/zhugedan_big.png	0	
410012	敌军谋士	12	4	2	1	1	1632	664	974	335	427	0	2	0	2	0	0	hero/zhugedan_big.png	0	
411012	敌军谋士	12	4	2	3	1	1636	667	978	337	429	0	2	0	2	0	0	hero/zhugedan_big.png	0	
412012	敌军谋士	12	4	2	1	1	1640	670	983	338	431	0	2	0	2	0	0	hero/zhugedan_big.png	0	
413012	敌军谋士	12	4	2	3	1	1644	674	987	340	433	0	2	0	2	0	0	hero/zhugedan_big.png	0	
414012	敌军谋士	12	4	2	5	1	1649	677	992	342	435	0	2	0	2	0	0	hero/zhugedan_big.png	0	
410013	敌军谋士	13	4	2	1	1	1556	601	888	304	387	0	2	0	2	0	0	hero/zhugedan_big.png	0	
411013	敌军谋士	13	4	2	3	1	1559	604	892	306	389	0	2	0	2	0	0	hero/zhugedan_big.png	0	
412013	敌军谋士	13	4	2	1	1	1564	607	897	307	391	0	2	0	2	0	0	hero/zhugedan_big.png	0	
413013	敌军谋士	13	4	2	3	1	1569	611	902	309	393	0	2	0	2	0	0	hero/zhugedan_big.png	0	
414013	敌军谋士	13	4	2	5	1	1573	614	906	310	396	0	2	0	2	0	0	hero/zhugedan_big.png	0	
410014	敌军谋士	14	4	2	1	1	1752	617	946	340	426	0	2	0	2	0	0	hero/zhugedan_big.png	0	
411014	敌军谋士	14	4	2	3	1	1756	620	951	342	428	0	2	0	2	0	0	hero/zhugedan_big.png	0	
412014	敌军谋士	14	4	2	1	1	1760	623	956	344	430	0	2	0	2	0	0	hero/zhugedan_big.png	0	
413014	敌军谋士	14	4	2	3	1	1765	627	961	345	432	0	2	0	2	0	0	hero/zhugedan_big.png	0	
414014	敌军谋士	14	4	2	5	1	1770	630	966	347	435	0	2	0	2	0	0	hero/zhugedan_big.png	0	
410015	敌军谋士	15	4	2	1	1	1738	618	910	326	407	0	2	0	2	0	0	hero/zhugedan_big.png	0	
411015	敌军谋士	15	4	2	3	1	1742	622	915	328	409	0	2	0	2	0	0	hero/zhugedan_big.png	0	
412015	敌军谋士	15	4	2	1	1	1747	625	920	329	412	0	2	0	2	0	0	hero/zhugedan_big.png	0	
413015	敌军谋士	15	4	2	3	1	1752	629	925	331	414	0	2	0	2	0	0	hero/zhugedan_big.png	0	
414015	敌军谋士	15	4	2	5	1	1756	632	930	333	416	0	2	0	2	0	0	hero/zhugedan_big.png	0	
410016	敌军谋士	16	4	2	1	1	1747	603	936	319	399	0	2	0	2	0	0	hero/zhugedan_big.png	0	
411016	敌军谋士	16	4	2	3	1	1752	606	941	321	401	0	2	0	2	0	0	hero/zhugedan_big.png	0	
412016	敌军谋士	16	4	2	1	1	1757	610	947	323	403	0	2	0	2	0	0	hero/zhugedan_big.png	0	
413016	敌军谋士	16	4	2	3	1	1762	613	952	325	405	0	2	0	2	0	0	hero/zhugedan_big.png	0	
414016	敌军谋士	16	4	2	5	1	1767	617	958	327	408	0	2	0	2	0	0	hero/zhugedan_big.png	0	
410017	敌军谋士	17	4	2	1	1	1789	617	991	328	408	0	2	0	2	0	0	hero/zhugedan_big.png	0	
411017	敌军谋士	17	4	2	3	1	1794	620	996	330	411	0	2	0	2	0	0	hero/zhugedan_big.png	0	
412017	敌军谋士	17	4	2	1	1	1799	624	1002	332	413	0	2	0	2	0	0	hero/zhugedan_big.png	0	
413017	敌军谋士	17	4	2	3	1	1804	627	1008	333	415	0	2	0	2	0	0	hero/zhugedan_big.png	0	
414017	敌军谋士	17	4	2	5	1	1809	631	1013	335	418	0	2	0	2	0	0	hero/zhugedan_big.png	0	
410018	敌军谋士	18	4	2	1	1	2008	659	1068	336	418	0	2	0	2	0	0	hero/zhugedan_big.png	0	
411018	敌军谋士	18	4	2	3	1	2013	663	1074	337	420	0	2	0	2	0	0	hero/zhugedan_big.png	0	
412018	敌军谋士	18	4	2	1	1	2018	666	1080	339	423	0	2	0	2	0	0	hero/zhugedan_big.png	0	
413018	敌军谋士	18	4	2	3	1	2024	670	1086	341	425	0	2	0	2	0	0	hero/zhugedan_big.png	0	
414018	敌军谋士	18	4	2	5	1	2029	674	1092	343	428	0	2	0	2	0	0	hero/zhugedan_big.png	0	
410019	敌军谋士	19	4	2	1	1	2035	673	1094	343	428	0	2	0	2	0	0	hero/zhugedan_big.png	0	
411019	敌军谋士	19	4	2	3	1	2041	677	1101	345	430	0	2	0	2	0	0	hero/zhugedan_big.png	0	
412019	敌军谋士	19	4	2	1	1	2046	681	1107	347	433	0	2	0	2	0	0	hero/zhugedan_big.png	0	
413019	敌军谋士	19	4	2	3	1	2051	684	1113	349	435	0	2	0	2	0	0	hero/zhugedan_big.png	0	
414019	敌军谋士	19	4	2	5	1	2057	688	1119	351	438	0	2	0	2	0	0	hero/zhugedan_big.png	0	
410020	敌军谋士	20	4	2	1	1	2257	743	1149	352	438	0	2	0	2	0	0	hero/zhugedan_big.png	0	
411020	敌军谋士	20	4	2	3	1	2263	747	1155	354	440	0	2	0	2	0	0	hero/zhugedan_big.png	0	
412020	敌军谋士	20	4	2	1	1	2269	751	1162	356	443	0	2	0	2	0	0	hero/zhugedan_big.png	0	
413020	敌军谋士	20	4	2	3	1	2275	756	1169	358	445	0	2	0	2	0	0	hero/zhugedan_big.png	0	
414020	敌军谋士	20	4	2	5	1	2281	760	1175	360	448	0	2	0	2	0	0	hero/zhugedan_big.png	0	
410021	敌军谋士	21	4	3	1	1	2365	838	1237	384	478	0	3	0	2	0	0	hero/zhugedan_big.png	0	
411021	敌军谋士	21	4	3	3	1	2371	842	1244	386	481	0	3	0	2	0	0	hero/zhugedan_big.png	0	
412021	敌军谋士	21	4	3	1	1	2377	847	1250	388	483	0	3	0	2	0	0	hero/zhugedan_big.png	0	
413021	敌军谋士	21	4	3	3	1	2384	851	1257	390	486	0	3	0	2	0	0	hero/zhugedan_big.png	0	
414021	敌军谋士	21	4	3	5	1	2390	856	1263	392	488	0	3	0	2	0	0	hero/zhugedan_big.png	0	
410022	敌军谋士	22	4	3	1	1	2481	925	1350	425	530	0	3	0	2	0	0	hero/zhugedan_big.png	0	
411022	敌军谋士	22	4	3	3	1	2488	930	1357	427	533	0	3	0	2	0	0	hero/zhugedan_big.png	0	
412022	敌军谋士	22	4	3	1	1	2493	934	1363	429	535	0	3	0	2	0	0	hero/zhugedan_big.png	0	
413022	敌军谋士	22	4	3	3	1	2500	939	1370	431	538	0	3	0	2	0	0	hero/zhugedan_big.png	0	
414022	敌军谋士	22	4	3	5	1	2507	944	1377	434	541	0	3	0	2	0	0	hero/zhugedan_big.png	0	
410023	敌军谋士	23	4	3	1	1	2689	1053	1589	486	605	0	3	0	2	0	0	hero/zhugedan_big.png	0	
411023	敌军谋士	23	4	3	3	1	2695	1057	1596	489	608	0	3	0	2	0	0	hero/zhugedan_big.png	0	
412023	敌军谋士	23	4	3	1	1	2702	1062	1603	491	611	0	3	0	2	0	0	hero/zhugedan_big.png	0	
413023	敌军谋士	23	4	3	3	1	2709	1067	1610	493	613	0	3	0	2	0	0	hero/zhugedan_big.png	0	
414023	敌军谋士	23	4	3	5	1	2715	1071	1617	495	616	0	3	0	2	0	0	hero/zhugedan_big.png	0	
410024	敌军谋士	24	4	3	1	2	3037	1126	1650	577	702	0	3	0	3	0	0	hero/zhugedan_big.png	0	
411024	敌军谋士	24	4	3	3	2	3044	1131	1657	580	705	0	3	0	3	0	0	hero/zhugedan_big.png	0	
412024	敌军谋士	24	4	3	1	2	3052	1136	1665	582	708	0	3	0	3	0	0	hero/zhugedan_big.png	0	
413024	敌军谋士	24	4	3	3	2	3058	1141	1672	585	711	0	3	0	3	0	0	hero/zhugedan_big.png	0	
414024	敌军谋士	24	4	3	5	2	3065	1146	1679	588	714	0	3	0	3	0	0	hero/zhugedan_big.png	0	
410025	敌军谋士	25	4	3	1	2	3637	1193	1744	612	741	0	4	0	3	0	0	hero/zhugedan_big.png	0	
411025	敌军谋士	25	4	3	3	2	3644	1198	1751	614	744	0	4	0	3	0	0	hero/zhugedan_big.png	0	
412025	敌军谋士	25	4	3	1	2	3652	1204	1759	617	748	0	4	0	3	0	0	hero/zhugedan_big.png	0	
413025	敌军谋士	25	4	3	3	2	3660	1209	1767	620	751	0	4	0	3	0	0	hero/zhugedan_big.png	0	
414025	敌军谋士	25	4	3	5	2	3667	1214	1775	622	754	0	4	0	3	0	0	hero/zhugedan_big.png	0	
410026	敌军谋士	26	4	3	1	2	3794	1272	1933	651	787	0	4	0	3	0	0	hero/zhugedan_big.png	0	
411026	敌军谋士	26	4	3	3	2	3802	1278	1941	654	791	0	4	0	3	0	0	hero/zhugedan_big.png	0	
412026	敌军谋士	26	4	3	1	2	3810	1283	1950	657	794	0	4	0	3	0	0	hero/zhugedan_big.png	0	
413026	敌军谋士	26	4	3	3	2	3818	1289	1958	660	798	0	4	0	3	0	0	hero/zhugedan_big.png	0	
414026	敌军谋士	26	4	3	5	2	3826	1295	1967	663	801	0	4	0	3	0	0	hero/zhugedan_big.png	0	
410027	敌军谋士	27	4	3	1	2	3927	1387	2035	745	833	0	4	0	3	0	0	hero/zhugedan_big.png	0	
411027	敌军谋士	27	4	3	3	2	3936	1393	2044	748	837	0	4	0	3	0	0	hero/zhugedan_big.png	0	
412027	敌军谋士	27	4	3	1	2	3945	1400	2053	751	840	0	4	0	3	0	0	hero/zhugedan_big.png	0	
413027	敌军谋士	27	4	3	3	2	3954	1406	2062	755	844	0	4	0	3	0	0	hero/zhugedan_big.png	0	
414027	敌军谋士	27	4	3	5	2	3962	1412	2071	758	848	0	4	0	3	0	0	hero/zhugedan_big.png	0	
410028	敌军谋士	28	4	3	1	2	4502	1602	2296	795	882	0	4	0	3	0	0	hero/zhugedan_big.png	0	
411028	敌军谋士	28	4	3	3	2	4513	1609	2307	799	886	0	4	0	3	0	0	hero/zhugedan_big.png	0	
412028	敌军谋士	28	4	3	1	2	4522	1616	2317	802	890	0	4	0	3	0	0	hero/zhugedan_big.png	0	
413028	敌军谋士	28	4	3	3	2	4532	1623	2327	806	894	0	4	0	3	0	0	hero/zhugedan_big.png	0	
414028	敌军谋士	28	4	3	5	2	4542	1630	2337	809	898	0	4	0	3	0	0	hero/zhugedan_big.png	0	
410029	敌军谋士	29	4	3	1	2	4675	1691	2498	841	931	0	4	0	3	0	0	hero/zhugedan_big.png	0	
411029	敌军谋士	29	4	3	3	2	4685	1698	2509	845	935	0	4	0	3	0	0	hero/zhugedan_big.png	0	
412029	敌军谋士	29	4	3	1	2	4696	1706	2520	848	939	0	4	0	3	0	0	hero/zhugedan_big.png	0	
413029	敌军谋士	29	4	3	3	2	4707	1713	2531	852	943	0	4	0	3	0	0	hero/zhugedan_big.png	0	
414029	敌军谋士	29	4	3	5	2	4718	1721	2542	856	948	0	4	0	3	0	0	hero/zhugedan_big.png	0	
410030	敌军谋士	30	4	3	1	2	4931	1890	2727	980	1018	0	4	0	2	0	0	hero/zhugedan_big.png	0	
411030	敌军谋士	30	4	3	3	2	4942	1898	2739	984	1023	0	4	0	2	0	0	hero/zhugedan_big.png	0	
412030	敌军谋士	30	4	3	1	2	4954	1906	2751	988	1027	0	4	0	2	0	0	hero/zhugedan_big.png	0	
413030	敌军谋士	30	4	3	3	2	4966	1914	2762	992	1031	0	4	0	2	0	0	hero/zhugedan_big.png	0	
414030	敌军谋士	30	4	3	5	2	4978	1922	2774	997	1036	0	4	0	2	0	0	hero/zhugedan_big.png	0	
410031	敌军谋士	31	4	11	1	2	5216	2085	2789	1074	1133	0	5	0	3	1	0	hero/zhugedan_big.png	0	
411031	敌军谋士	31	4	11	3	2	5229	2094	2801	1078	1138	0	5	0	3	1	0	hero/zhugedan_big.png	0	
412031	敌军谋士	31	4	11	1	2	5241	2103	2813	1083	1143	0	5	0	3	1	0	hero/zhugedan_big.png	0	
413031	敌军谋士	31	4	11	3	2	5254	2112	2825	1088	1148	0	5	0	3	1	0	hero/zhugedan_big.png	0	
414031	敌军谋士	31	4	11	5	2	5267	2121	2837	1092	1152	0	5	0	3	1	0	hero/zhugedan_big.png	0	
410032	敌军谋士	32	4	11	1	2	5769	2288	2966	1263	1326	0	5	0	3	1	0	hero/zhugedan_big.png	0	
411032	敌军谋士	32	4	11	3	2	5783	2298	2979	1268	1331	0	5	0	3	1	0	hero/zhugedan_big.png	0	
412032	敌军谋士	32	4	11	1	2	5797	2308	2991	1274	1337	0	5	0	3	1	0	hero/zhugedan_big.png	0	
413032	敌军谋士	32	4	11	3	2	5811	2318	3004	1279	1343	0	5	0	3	1	0	hero/zhugedan_big.png	0	
414032	敌军谋士	32	4	11	5	2	5824	2327	3017	1284	1348	0	5	0	3	1	0	hero/zhugedan_big.png	0	
410033	敌军谋士	33	4	11	1	3	6045	2393	3088	1375	1385	0	5	0	4	1	0	hero/zhugedan_big.png	0	
411033	敌军谋士	33	4	11	3	3	6059	2403	3101	1381	1391	0	5	0	4	1	0	hero/zhugedan_big.png	0	
412033	敌军谋士	33	4	11	1	3	6074	2413	3115	1386	1397	0	5	0	4	1	0	hero/zhugedan_big.png	0	
413033	敌军谋士	33	4	11	3	3	6089	2423	3128	1392	1403	0	5	0	4	1	0	hero/zhugedan_big.png	0	
414033	敌军谋士	33	4	11	5	3	6110	2433	3141	1398	1409	0	6	0	4	1	0	hero/zhugedan_big.png	0	
410034	敌军谋士	34	4	11	1	3	6254	2536	3271	1434	1480	0	5	0	4	1	0	hero/zhugedan_big.png	0	
411034	敌军谋士	34	4	11	3	3	6269	2546	3285	1440	1486	0	5	0	4	1	0	hero/zhugedan_big.png	0	
412034	敌军谋士	34	4	11	1	3	6284	2557	3299	1446	1493	0	5	0	4	1	0	hero/zhugedan_big.png	0	
413034	敌军谋士	34	4	11	3	3	6300	2568	3312	1452	1499	0	5	0	4	1	0	hero/zhugedan_big.png	0	
414034	敌军谋士	34	4	11	5	3	6323	2579	3326	1458	1505	0	6	0	4	1	0	hero/zhugedan_big.png	0	
410035	敌军谋士	35	4	11	1	3	6504	2662	3534	1523	1571	0	5	0	4	1	0	hero/zhugedan_big.png	0	
